Timestamp,City,name,lat,lon,co,dew,h,no2,o3,p,pm10,pm25,r,so2,t,w,time
2025-03-23 13:00:13,Lampang,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",18.2783333,99.5064666,0.1,,61.0,1.8,11.5,1010.7,75.0,170.0,,0.6,30.0,1.0,2025-03-23 19:00:00
2025-03-23 13:00:13,Phayao,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,0.1,,64.5,6.4,13.1,981.2,77.0,175.0,,,29.4,0.2,2025-03-23 19:00:00
2025-03-23 13:00:14,Bangkok,Bangkok,13.7563309,100.5017651,0.1,,39.0,0.6,26.1,1015.0,91.0,169.0,,0.6,34.0,2.0,2025-03-23 19:00:00
2025-03-23 13:00:14,Trat,"Trat Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดตราด)",12.234862,102.523721,0.1,19.0,41.0,2.9,2.4,1013.0,40.0,136.0,,0.6,34.0,3.6,2025-03-23 19:00:00
2025-03-23 13:00:15,Nonthaburi,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,0.1,17.0,36.0,30.5,6.4,1014.0,65.0,152.0,,0.6,34.0,1.5,2025-03-23 19:00:00
2025-03-23 13:00:15,Nan,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,0.1,-5.1,10.0,1.2,2.0,992.9,67.0,224.0,99.3,0.6,29.8,1.0,2025-03-23 19:00:00
2025-03-23 13:00:16,Ubon Ratchathani,"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",15.245413,104.846219,0.1,18.0,51.0,3.5,9.5,1015.0,68.0,155.0,,0.6,29.0,2.0,2025-03-23 19:00:00
2025-03-23 13:00:17,Samut Sakhon,"Provincial Administrative Organization, Samut Sakhon, Thailand (องค์การบริหารส่วนจังหวัดสมุทรสาคร)",13.5502631,100.2647676,,15.0,32.0,7.5,2.8,1013.0,33.0,158.0,,6.4,34.0,2.0,2025-03-23 19:00:00
2025-03-23 13:00:17,Chiang Mai,Chiang Mai,18.787747,98.9931284,,,40.0,7.5,14.6,1015.0,82.0,153.0,,0.6,32.0,1.5,2025-03-23 19:00:00
2025-03-23 13:00:18,Mueang Chiang Rai,Mueang Chiang Rai,19.9104798,99.840576,0.1,,63.6,0.6,12.7,981.2,73.0,162.0,,,29.8,2.5,2025-03-23 19:00:00
2025-03-23 13:00:18,Ayutthaya,"Ayutthaya Witthayalai School, Ayutthaya, Thailand (โรงเรียนอยุธยาวิทยาลัย)",14.35222,100.565325,0.1,,42.0,3.5,5.2,1012.9,64.0,129.0,,0.6,33.3,0.5,2025-03-23 19:00:00
2025-03-23 13:00:19,Uttaradit,"72nd Anniversary King Bhumibol Public Park, Uttaradit, Thailand (สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์)",17.631352,100.09896,,-4.2,9.9,8.1,34.7,1005.4,124.0,206.0,,1.1,31.2,1.0,2025-03-23 19:00:00
2025-03-23 13:00:20,Rayong,Rayong,12.707434,101.1473517,0.1,,52.0,11.0,16.6,1013.0,60.0,151.0,,2.2,33.0,4.1,2025-03-23 19:00:00
2025-03-23 13:00:20,Pathum Thani,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,0.1,17.0,36.0,4.1,27.2,1014.0,89.0,164.0,,2.2,34.0,1.5,2025-03-23 19:00:00
2025-03-23 13:00:21,Chonburi,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,,15.0,32.0,9.3,6.0,1013.0,33.0,160.0,,1.1,34.0,2.0,2025-03-23 19:00:00
2025-03-23 13:00:21,Nakhon Pathom,"Mueang, Nakhon Pathom, Thailand (ต.นครปฐม อ.เมือง จ.นครปฐม)",13.832076,100.057961,,17.0,36.0,,6.0,1014.0,51.0,157.0,,9.0,34.0,1.5,2025-03-23 19:00:00
2025-03-23 13:00:22,Ratchaburi,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,0.1,17.0,36.0,2.9,10.7,1014.0,25.0,144.0,,0.6,34.0,1.5,2025-03-23 19:00:00
2025-03-23 13:00:23,Phuket,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",7.884488,98.391283,0.1,25.0,70.0,2.9,,1013.0,52.0,69.0,,0.6,31.0,4.1,2025-03-23 19:00:00
2025-03-23 13:00:23,Yala,"White Elephant Park, Yala, Thailand (สนามโรงพิธีช้างเผือก ยะลา)",6.546205,101.283137,,-6.8,7.8,,,1009.4,,63.0,5.2,,31.8,3.6,2025-03-23 19:00:00
2025-03-23 13:00:24,Trang,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",7.570238,99.588743,0.1,24.0,62.0,0.6,,1013.0,35.0,67.0,,0.6,32.0,3.0,2025-03-23 19:00:00
2025-03-23 13:00:25,Satun,"Phiman, Satun, Satun, Thailand (ต.พิมาน อ.เมือง จ.สตูล)",6.624747,100.066159,0.1,22.0,58.0,1.8,6.4,1013.0,21.0,69.0,,0.6,31.0,8.2,2025-03-23 19:00:00
2025-03-23 13:00:26,Narathiwat,"City Hall, Narathiwat, Thailand (ศาลากลางจังหวัดนราธิวาส)",6.426853,101.823388,,24.0,66.0,,,1013.0,,63.0,,,31.0,6.6,2025-03-23 19:00:00
2025-03-23 13:00:27,Prachuap Khiri Khan,"Prachuap Khiri Khan - Gaia Station 10, Thailand",11.80027,99.790596,,-4.3,10.3,,,1013.2,58.0,138.0,,,30.3,1.5,2025-03-23 19:00:00
2025-03-23 13:00:27,Saraburi,"Khao Noi Fire Station, Saraburi, Thailand (สถานีดับเพลิงเขาน้อย)",14.526343,100.926047,0.1,,42.0,9.8,4.4,1012.9,73.0,154.0,,0.6,33.3,0.5,2025-03-23 19:00:00
2025-03-24 14:34:25,Samut Prakan,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,0.1,24.1,53.3,9.3,13.4,1008.9,55.0,150.0,,0.6,35.0,1.5,2025-03-24 21:00:00
2025-03-24 14:34:25,Nakhon Ratchasima,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,,19.1,38.6,5.8,38.7,988.7,,144.0,,,35.3,1.5,2025-03-24 21:00:00
2025-03-24 14:34:26,Surin,"Pyramid House, Surin, Thailand",14.793612,103.43056,,17.9,35.6,,,993.9,,,,,35.4,2.0,
2025-03-24 14:34:26,Sakon Nakhon,"Meteorological stations, Sakon Nakhon, Thailand (สถานีอุตุนิยมวิทยาสกลนคร)",17.15662,104.133216,,16.9,35.4,,,990.1,52.0,130.0,,,34.4,2.0,2025-03-24 21:00:00
2025-03-24 14:34:27,Nong Khai,"T.Meechai A.Muang Nongkhai Province, Thailand (ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย)",17.87748,102.728925,0.1,16.4,34.1,1.8,20.5,990.0,80.0,167.0,,0.6,34.5,1.5,2025-03-24 21:00:00
2025-03-24 14:34:28,Kanchanaburi,"Pak Prak, Kanchanaburi, Kanchanaburi, Thailand (ต.ปากแพรก อ.เมือง จ.กาญจนบุรี)",14.022376,99.536195,0.1,16.8,28.4,,6.7,1006.4,47.0,138.0,,,38.3,2.5,2025-03-24 21:00:00
2025-03-24 14:34:28,Suphan Buri,"Suphan Buri Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดสุพรรณบุรี)",14.476214,100.086095,0.1,22.8,45.4,4.1,5.2,1008.9,77.0,153.0,,0.6,36.5,1.5,2025-03-24 21:00:00
2025-03-24 14:34:29,Nakhon Sawan,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",15.68623,100.110556,0.1,20.4,36.7,5.8,14.2,1005.7,70.0,154.0,,0.6,37.7,1.0,2025-03-24 21:00:00
2025-03-24 14:34:30,Phitsanulok,"Chom Nan Chaloem Phrakiat Public Park, Thailand (สวนชมน่านเฉลิมพระเกียรติ)",16.820833,100.258056,0.1,16.6,32.1,3.5,30.8,1004.6,80.0,165.0,,1.1,35.8,2.0,2025-03-24 21:00:00
2025-03-24 14:34:31,Lamphun,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,,17.0,32.0,0.6,6.7,1010.0,82.0,162.0,,0.6,36.0,2.0,2025-03-24 21:00:00
2025-03-24 14:34:32,Lampang,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",18.2783333,99.5064666,0.1,18.2,32.9,1.8,11.5,982.3,75.0,169.0,,0.6,37.2,0.5,2025-03-24 21:00:00
2025-03-24 14:34:32,Phayao,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,0.1,18.7,40.5,6.4,13.1,964.6,77.0,174.0,0.2,,34.0,1.5,2025-03-24 20:00:00
2025-03-24 14:34:33,Bangkok,Bangkok,13.7563309,100.5017651,0.1,,53.3,1.8,35.5,1008.9,69.0,177.0,,0.6,36.0,1.5,2025-03-24 21:00:00
2025-03-24 14:34:33,Trat,"Trat Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดตราด)",12.234862,102.523721,0.1,21.5,53.0,2.9,2.4,1007.2,40.0,34.0,,0.6,32.3,2.0,2025-03-24 21:00:00
2025-03-24 14:34:34,Nonthaburi,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,0.1,20.5,40.0,9.3,6.4,1009.5,69.0,154.0,,0.6,36.0,2.0,2025-03-24 21:00:00
2025-03-24 14:34:34,Nan,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,0.1,15.2,31.2,1.2,1.6,987.2,67.0,188.0,99.3,0.6,34.7,1.5,2025-03-24 21:00:00
2025-03-24 14:34:35,Ubon Ratchathani,"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",15.245413,104.846219,0.1,17.0,32.0,8.1,9.5,1008.0,80.0,164.0,,0.6,36.0,2.0,2025-03-24 21:00:00
2025-03-24 14:34:35,Samut Sakhon,"Provincial Administrative Organization, Samut Sakhon, Thailand (องค์การบริหารส่วนจังหวัดสมุทรสาคร)",13.5502631,100.2647676,,24.1,53.3,7.5,2.8,1008.9,33.0,114.0,,6.4,35.0,1.5,2025-03-24 21:00:00
2025-03-24 14:34:36,Chiang Mai,Chiang Mai,18.787747,98.9931284,,,41.5,7.5,14.6,975.2,82.0,154.0,,0.6,35.0,1.5,2025-03-24 21:00:00
2025-03-24 14:34:36,Mueang Chiang Rai,Mueang Chiang Rai,19.9104798,99.840576,0.1,,54.0,0.6,12.7,976.3,78.0,167.0,,,32.2,1.5,2025-03-24 21:00:00
2025-03-24 14:34:37,Ayutthaya,"Ayutthaya Witthayalai School, Ayutthaya, Thailand (โรงเรียนอยุธยาวิทยาลัย)",14.35222,100.565325,0.1,21.6,43.6,3.5,5.2,1008.9,64.0,109.0,,0.6,35.9,2.0,2025-03-24 21:00:00
2025-03-24 14:34:37,Uttaradit,"72nd Anniversary King Bhumibol Public Park, Uttaradit, Thailand (สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์)",17.631352,100.09896,,18.2,34.8,4.1,36.3,1002.5,83.0,166.0,,0.6,36.2,3.0,2025-03-24 21:00:00
2025-03-24 14:34:38,Rayong,Rayong,12.707434,101.1473517,0.1,,65.1,11.0,16.6,1004.7,51.0,121.0,6.6,2.2,32.2,0.5,2025-03-24 21:00:00
2025-03-24 14:34:38,Pathum Thani,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,0.1,21.7,41.3,8.1,28.8,1009.6,78.0,158.0,,2.7,37.0,2.5,2025-03-24 21:00:00
2025-03-24 14:34:39,Chonburi,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,,25.5,65.6,9.3,6.0,1010.0,33.0,133.0,,1.1,32.8,3.0,2025-03-24 21:00:00
2025-03-24 14:34:39,Nakhon Pathom,"Mueang, Nakhon Pathom, Thailand (ต.นครปฐม อ.เมือง จ.นครปฐม)",13.832076,100.057961,,20.2,40.5,,6.0,1008.8,51.0,151.0,,9.0,35.7,2.0,2025-03-24 21:00:00
2025-03-24 14:34:40,Ratchaburi,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,0.1,16.4,31.4,2.9,10.7,1009.9,25.0,153.0,,0.6,36.0,1.5,2025-03-24 21:00:00
2025-03-24 14:34:40,Phuket,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",7.884488,98.391283,0.1,22.0,55.0,3.5,,1011.0,37.0,63.0,,0.6,32.0,2.5,2025-03-24 20:00:00
2025-03-24 14:34:41,Yala,"White Elephant Park, Yala, Thailand (สนามโรงพิธีช้างเผือก ยะลา)",6.546205,101.283137,,22.6,49.8,,,1006.1,,60.0,99.5,,34.6,2.5,2025-03-24 20:00:00
2025-03-24 14:34:42,Trang,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",7.570238,99.588743,0.1,22.0,50.8,0.6,,1008.3,41.0,61.0,99.0,0.6,33.6,4.1,2025-03-24 21:00:00
2025-03-24 14:34:42,Satun,"Phiman, Satun, Satun, Thailand (ต.พิมาน อ.เมือง จ.สตูล)",6.624747,100.066159,0.1,20.3,43.5,1.8,6.4,1009.2,21.0,63.0,1.5,0.6,34.5,3.0,2025-03-24 20:00:00
2025-03-24 14:34:43,Narathiwat,"City Hall, Narathiwat, Thailand (ศาลากลางจังหวัดนราธิวาส)",6.426853,101.823388,,24.7,68.8,,,1009.8,,60.0,0.1,,31.1,6.6,2025-03-24 20:00:00
2025-03-24 14:34:44,Prachuap Khiri Khan,"Prachuap Khiri Khan - Gaia Station 10, Thailand",11.80027,99.790596,,25.3,64.1,,,1009.9,62.0,153.0,,,33.0,5.6,2025-03-24 14:00:00
2025-03-24 14:34:44,Saraburi,"Khao Noi Fire Station, Saraburi, Thailand (สถานีดับเพลิงเขาน้อย)",14.526343,100.926047,0.1,,44.0,9.8,4.4,1007.9,73.0,164.0,,0.6,35.5,0.7,2025-03-24 21:00:00
2025-03-25 13:00:07,Samut Prakan,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,0.1,-5.9,7.8,9.3,13.4,1007.9,55.0,142.0,,0.6,33.2,2.5,2025-03-25 19:00:00
2025-03-25 13:00:08,Nakhon Ratchasima,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,,-4.5,8.3,10.4,36.7,987.0,,155.0,,,33.9,1.5,2025-03-25 19:00:00
2025-03-25 13:00:08,Surin,"Pyramid House, Surin, Thailand",14.793612,103.43056,,-4.2,8.2,,,992.4,,,,,34.5,1.0,
2025-03-25 13:00:08,Sakon Nakhon,"Meteorological stations, Sakon Nakhon, Thailand (สถานีอุตุนิยมวิทยาสกลนคร)",17.15662,104.133216,,-4.2,9.8,,,992.2,52.0,139.0,,,31.4,1.5,2025-03-25 19:00:00
2025-03-25 13:00:09,Mueang Khon Kaen,"Khonkaen, Thailand (ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาค 4 ขอนแก่น)",16.44538333,102.83525,,-4.2,7.4,,,985.2,40.0,172.0,,,36.4,1.5,2025-03-25 19:00:00
2025-03-25 13:00:09,Nong Khai,"T.Meechai A.Muang Nongkhai Province, Thailand (ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย)",17.87748,102.728925,0.1,-3.2,8.4,3.5,16.6,986.9,89.0,175.0,,0.6,35.5,2.0,2025-03-25 19:00:00
2025-03-25 13:00:10,Kanchanaburi,"Pak Prak, Kanchanaburi, Kanchanaburi, Thailand (ต.ปากแพรก อ.เมือง จ.กาญจนบุรี)",14.022376,99.536195,0.1,-4.2,7.8,,6.7,1004.6,47.0,125.0,,,35.5,1.0,2025-03-25 19:00:00
2025-03-25 13:00:10,Suphan Buri,"Suphan Buri Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดสุพรรณบุรี)",14.476214,100.086095,0.1,-7.5,7.1,4.1,5.2,1007.9,31.0,154.0,,0.6,32.6,2.5,2025-03-25 19:00:00
2025-03-25 13:00:11,Nakhon Sawan,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",15.68623,100.110556,0.1,-6.2,7.2,4.1,14.2,1004.5,70.0,151.0,,0.6,34.2,1.5,2025-03-25 19:00:00
2025-03-25 13:00:11,Phitsanulok,"Chom Nan Chaloem Phrakiat Public Park, Thailand (สวนชมน่านเฉลิมพระเกียรติ)",16.820833,100.258056,0.1,-5.6,8.1,2.9,19.8,1002.9,70.0,156.0,,1.6,32.8,1.0,2025-03-25 19:00:00
2025-03-25 13:00:12,Lamphun,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,,-3.4,8.6,0.6,2.8,974.2,82.0,165.0,,0.6,34.7,0.5,2025-03-25 19:00:00
2025-03-25 13:00:12,Lampang,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",18.2783333,99.5064666,0.1,-3.7,8.9,1.8,11.5,978.4,75.0,169.0,,0.6,33.8,0.5,2025-03-25 19:00:00
2025-03-25 13:00:13,Phayao,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,0.1,-5.1,9.5,6.4,13.1,961.9,77.0,171.0,,,30.7,3.0,2025-03-25 19:00:00
2025-03-25 13:00:13,Bangkok,Bangkok,13.7563309,100.5017651,0.1,,8.2,4.1,30.8,1007.7,67.0,148.0,,0.6,35.0,2.0,2025-03-25 19:00:00
2025-03-25 13:00:13,Trat,"Trat Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดตราด)",12.234862,102.523721,0.1,-7.1,7.7,2.9,2.4,1005.0,40.0,67.0,,0.6,31.7,1.5,2025-03-25 19:00:00
2025-03-25 13:00:14,Nonthaburi,"Sukhothai Thammathirat Open University, Nonthaburi, Thailand (มหาวิทยาลัยสุโขทัยธรรมาธิราช)",13.907861,100.535641,0.1,24.0,53.0,8.7,6.4,1008.0,58.0,133.0,,0.6,35.0,3.6,2025-03-25 19:00:00
2025-03-25 13:00:14,Nan,"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,0.1,-5.1,9.0,1.8,1.6,985.3,67.0,199.0,99.3,0.6,31.6,1.5,2025-03-25 19:00:00
2025-03-25 13:00:15,Ubon Ratchathani,"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",15.245413,104.846219,0.1,20.0,41.0,5.2,9.5,1007.0,100.0,180.0,,0.6,35.0,2.5,2025-03-25 19:00:00
2025-03-25 13:00:15,Samut Sakhon,"Provincial Administrative Organization, Samut Sakhon, Thailand (องค์การบริหารส่วนจังหวัดสมุทรสาคร)",13.5502631,100.2647676,,-6.9,7.4,7.5,2.8,1008.5,33.0,112.0,,7.4,32.7,2.0,2025-03-25 19:00:00
2025-03-25 13:00:15,Chiang Mai,Chiang Mai,18.787747,98.9931284,,,9.5,7.5,14.6,972.3,82.0,117.0,,0.6,32.3,0.5,2025-03-25 19:00:00
2025-03-25 13:00:16,Mueang Chiang Rai,Mueang Chiang Rai,19.9104798,99.840576,0.1,,58.0,0.6,12.7,974.6,76.0,166.0,,,31.1,2.0,2025-03-25 19:00:00
2025-03-25 13:00:16,Ayutthaya,"Ayutthaya Witthayalai School, Ayutthaya, Thailand (โรงเรียนอยุธยาวิทยาลัย)",14.35222,100.565325,0.1,-6.8,7.7,3.5,5.2,1008.3,64.0,155.0,,0.6,32.0,3.0,2025-03-25 19:00:00
2025-03-25 13:00:16,Uttaradit,"72nd Anniversary King Bhumibol Public Park, Uttaradit, Thailand (สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์)",17.631352,100.09896,,-4.6,8.7,4.7,35.1,998.2,88.0,170.0,,1.1,32.9,2.0,2025-03-25 19:00:00
2025-03-25 13:00:17,Rayong,Rayong,12.707434,101.1473517,0.1,,8.0,11.0,16.6,1004.7,49.0,114.0,,2.2,31.7,1.0,2025-03-25 19:00:00
2025-03-25 13:00:17,Pathum Thani,"Bangkok University Rangsit Campus, Pathum Thani, Thailand (มหาวิทยาลัยกรุงเทพ วิทยาเขตรังสิต)",14.03742,100.605216,0.1,-4.9,7.2,7.5,22.9,1006.2,62.0,132.0,,1.6,36.0,2.0,2025-03-25 19:00:00
2025-03-25 13:00:18,Chonburi,"General Education Office, Chonburi, Thailand (สำนักงานสามัญศึกษาชลบุรี)",13.35461667,100.9792167,,-4.6,8.2,9.3,6.0,1006.0,33.0,96.0,,1.1,34.0,1.0,2025-03-25 19:00:00
2025-03-25 13:00:18,Nakhon Pathom,"Mueang, Nakhon Pathom, Thailand (ต.นครปฐม อ.เมือง จ.นครปฐม)",13.832076,100.057961,,-5.4,7.5,,6.0,1006.6,51.0,133.0,,9.0,34.5,2.5,2025-03-25 19:00:00
2025-03-25 13:00:18,Ratchaburi,"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,0.1,-5.0,7.6,2.9,10.7,1007.2,25.0,153.0,,0.6,34.9,1.0,2025-03-25 19:00:00
2025-03-25 13:00:19,Phuket,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",7.884488,98.391283,0.1,-5.6,8.2,3.5,,1007.7,46.0,72.0,99.9,0.6,32.7,2.0,2025-03-25 19:00:00
2025-03-25 13:00:19,Yala,"White Elephant Park, Yala, Thailand (สนามโรงพิธีช้างเผือก ยะลา)",6.546205,101.283137,,-6.3,7.6,,,1003.4,,72.0,99.5,,33.0,2.0,2025-03-25 19:00:00
2025-03-25 13:00:20,Trang,"Polytechnic College, Trang, Thailand (วิทยาลัยสารพัดช่างตรัง)",7.570238,99.588743,0.1,23.1,64.0,1.2,,1006.7,54.0,81.0,99.0,0.6,32.7,1.0,2025-03-25 19:00:00
2025-03-25 13:00:20,Satun,"Phiman, Satun, Satun, Thailand (ต.พิมาน อ.เมือง จ.สตูล)",6.624747,100.066159,0.1,-6.2,7.5,1.8,6.4,1006.1,21.0,71.0,1.5,0.6,33.4,1.5,2025-03-25 19:00:00
2025-03-25 13:00:21,Narathiwat,"City Hall, Narathiwat, Thailand (ศาลากลางจังหวัดนราธิวาส)",6.426853,101.823388,,-5.8,7.8,,,1006.4,,72.0,0.1,,33.2,3.0,2025-03-25 19:00:00
2025-03-25 13:00:21,Prachuap Khiri Khan,"Prachuap Khiri Khan - Gaia Station 10, Thailand",11.80027,99.790596,,-4.8,8.3,,,996.7,57.0,133.0,,,33.5,6.1,2025-03-25 19:00:00
2025-03-25 13:00:22,Saraburi,"Khao Noi Fire Station, Saraburi, Thailand (สถานีดับเพลิงเขาน้อย)",14.526343,100.926047,0.1,,64.5,9.8,4.4,1006.7,60.0,107.0,,0.6,33.0,0.5,2025-03-25 19:00:00
2025-03-26 13:00:06,Samut Prakan,"City Hall, Samut Prakan, Thailand (ศาลากลางจังหวัดสมุทรปราการ)",13.599149,100.597345,0.1,-6.0,7.8,9.3,13.4,1006.5,55.0,129.0,,0.6,33.0,3.0,2025-03-26 19:00:00
2025-03-26 13:00:06,Nakhon Ratchasima,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",14.979537,102.098335,,-4.1,7.9,12.1,32.0,985.2,,140.0,,,35.2,1.5,2025-03-26 19:00:00
2025-03-26 13:00:07,Surin,"Pyramid House, Surin, Thailand",14.793612,103.43056,,-5.4,7.7,,,988.4,,,,,34.0,3.6,
2025-03-26 13:00:08,Sakon Nakhon,"Meteorological stations, Sakon Nakhon, Thailand (สถานีอุตุนิยมวิทยาสกลนคร)",17.15662,104.133216,,-4.3,8.1,,,989.2,67.0,153.0,,,34.7,1.5,2025-03-26 19:00:00
2025-03-26 13:00:09,Mueang Khon Kaen,"Khonkaen, Thailand (ส่วนอุทกวิทยา สำนักงานทรัพยากรน้ำภาค 4 ขอนแก่น)",16.44538333,102.83525,,-4.9,7.2,,,984.5,,171.0,,,35.9,0.5,2025-03-26 19:00:00
2025-03-26 13:00:09,Nong Khai,"T.Meechai A.Muang Nongkhai Province, Thailand (ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย)",17.87748,102.728925,0.1,29.0,71.0,2.9,19.0,1006.0,119.0,199.0,,1.1,35.0,2.0,2025-03-26 19:00:00
2025-03-26 13:00:10,Kanchanaburi,"Pak Prak, Kanchanaburi, Kanchanaburi, Thailand (ต.ปากแพรก อ.เมือง จ.กาญจนบุรี)",14.022376,99.536195,0.1,-3.5,8.2,,6.7,1004.3,47.0,80.0,,,35.4,2.0,2025-03-26 19:00:00
2025-03-26 13:00:10,Suphan Buri,"Suphan Buri Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดสุพรรณบุรี)",14.476214,100.086095,0.1,-5.7,8.1,4.1,5.2,1007.4,39.0,102.0,,0.6,32.6,3.0,2025-03-26 19:00:00
2025-03-26 13:00:11,Nakhon Sawan,"Nakhonsawan Irrigation , Nakhon Sawan, Thailand (โครงการชลประทานนครสวรรค์)",15.68623,100.110556,0.1,26.8,83.0,2.9,14.2,1000.2,70.0,125.0,,0.6,25.7,1.0,2025-03-26 19:00:00
2025-03-26 13:00:12,Phitsanulok,"Chom Nan Chaloem Phrakiat Public Park, Thailand (สวนชมน่านเฉลิมพระเกียรติ)",16.820833,100.258056,0.1,-6.2,7.6,1.8,17.4,1002.2,59.0,137.0,,1.1,33.1,1.0,2025-03-26 19:00:00
2025-03-26 13:00:13,Lamphun,"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,,-3.5,9.2,0.6,5.6,974.5,82.0,155.0,,0.6,33.4,1.5,2025-03-26 19:00:00
2025-03-26 13:00:14,Lampang,"Lampang Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาลำปาง)",18.2783333,99.5064666,0.1,-3.4,9.0,1.8,11.5,977.4,75.0,168.0,,0.6,34.0,2.0,2025-03-26 19:00:00
2025-03-26 13:00:15,Phayao,"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,0.1,-4.0,9.5,6.4,13.1,961.2,77.0,166.0,,,32.2,1.0,2025-03-26 19:00:00
