City,time,co,dew,h,no2,o3,p,pm10,pm25,r,so2,t,w
Nonthaburi,2025-03-21,0.1,15.5,47.5,15.0,6.4,1019.0,60.0,129.0,,0.6,27.5,3.0
Nonthaburi,2025-03-22,0.1,15.5,47.5,15.0,6.4,1019.0,60.0,129.0,,0.6,27.5,3.0
Nonthaburi,2025-03-23,0.1,16.5,36.0,19.9,6.4,1012.5,62.0,140.0,,0.6,33.5,2.25
Nonthaburi,2025-03-24,0.1,20.5,40.0,9.3,6.4,1009.5,69.0,154.0,,0.6,36.0,2.0
Nonthaburi,2025-03-25,0.1,24.0,53.0,8.7,6.4,1008.0,58.0,133.0,,0.6,35.0,3.6
Nonthaburi,2025-03-26,0.1,24.0,56.0,5.2,6.4,1007.0,51.0,110.0,,0.6,34.0,4.6
Nonthaburi,2025-03-27,0.1,25.0,62.0,5.8,6.4,1007.0,55.0,122.0,,0.6,33.0,5.1
Nonthaburi,2025-03-28,0.1,12.0,24.0,4.1,6.4,1007.0,44.0,88.0,,0.6,35.0,2.5
Nonthaburi,2025-03-29,0.1,23.0,49.0,5.2,6.4,1008.0,49.0,111.0,,0.6,35.0,3.0
Nonthaburi,2025-03-30,0.1,23.0,49.0,5.2,6.4,1008.0,49.0,111.0,,0.6,35.0,3.0
Nonthaburi,2025-03-31,0.1,25.5,81.0,9.25,6.4,1010.5,39.5,79.5,,0.6,29.0,3.05
Nonthaburi,2025-04-01,0.1,24.0,62.0,11.0,6.4,1011.0,49.0,98.0,,0.6,32.0,2.5
Nonthaburi,2025-04-02,0.1,20.0,43.0,6.4,6.4,1011.0,44.0,86.0,,0.6,34.0,3.6
Nonthaburi,2025-04-03,0.1,23.0,59.0,12.7,6.4,1013.0,37.0,82.0,,0.6,32.0,3.6
Nonthaburi,2025-04-04,0.1,23.5,55.5,6.4,6.4,1012.5,30.0,70.0,,0.6,33.5,1.2
Nonthaburi,2025-04-05,0.1,24.0,57.5,5.2,6.4,1012.0,26.0,59.0,,0.6,33.5,2.8
Nonthaburi,2025-04-06,0.1,24.0,57.5,5.2,6.4,1012.0,26.0,59.0,,0.6,33.5,2.8
Nonthaburi,2025-04-07,0.1,23.5,58.5,7.5,6.4,1009.5,22.5,58.5,,0.6,32.5,3.8
Nonthaburi,2025-04-08,0.1,24.0,53.0,9.3,6.4,1010.0,39.0,89.0,,0.6,35.0,2.5
Nonthaburi,2025-04-09,0.1,24.0,53.0,6.4,6.4,1011.0,30.0,71.0,,0.6,35.0,2.5
Nonthaburi,2025-04-10,0.1,25.0,62.0,10.4,6.4,1010.0,31.0,73.0,,0.6,33.0,2.5
Nonthaburi,2025-04-11,0.1,25.0,66.0,13.9,6.4,1008.0,32.0,83.0,,0.6,32.0,3.0
Pathum Thani,2025-02-19,0.1,22.5,58.75,9.85,10.85,1011.35,58.5,116.0,99.0,1.65,31.5,1.5
Pathum Thani,2025-02-20,0.1,22.5,58.75,9.85,10.85,1011.35,58.5,116.0,99.0,1.65,31.5,1.5
Pathum Thani,2025-02-21,0.1,23.8,78.0,19.0,2.4,1010.7,74.0,155.0,99.0,1.1,28.0,1.0
Pathum Thani,2025-02-22,0.1,9.4,45.65,6.1,12.85,1013.1,78.0,117.0,99.0,1.65,30.0,2.0
Pathum Thani,2025-02-23,0.1,9.05,34.95,6.3500000000000005,15.0,1012.15,59.0,101.5,99.0,1.9,32.25,0.75
Pathum Thani,2025-02-24,0.1,20.0,58.0,5.2,8.7,1017.0,41.0,60.0,99.0,1.6,29.0,4.6
Pathum Thani,2025-02-25,0.1,19.0,48.0,8.1,10.7,1018.0,42.0,67.0,99.0,1.1,31.0,4.1
Pathum Thani,2025-02-26,0.1,5.8,33.0,6.65,8.75,1016.25,40.5,81.0,99.0,1.6,26.35,3.3
Pathum Thani,2025-02-27,0.1,19.0,41.0,5.8,15.8,1014.0,51.0,74.0,99.0,1.6,34.0,3.0
Pathum Thani,2025-02-28,0.1,-5.2,7.8,6.4,28.0,1012.7,56.0,76.0,99.0,1.1,34.0,1.5
Pathum Thani,2025-03-01,0.1,-5.699999999999999,8.25,9.25,13.85,1009.85,48.5,73.0,99.0,1.9,32.45,0.75
Pathum Thani,2025-03-02,0.1,-4.9,7.8,4.7,15.4,1008.4,47.0,72.0,99.0,2.2,34.4,2.0
Pathum Thani,2025-03-03,0.1,23.0,52.0,3.5,16.6,1009.0,50.0,55.0,99.0,2.2,34.0,4.6
Pathum Thani,2025-03-04,0.1,-5.0,7.6,4.7,14.6,1008.9,48.0,74.0,99.0,1.1,34.7,3.0
Pathum Thani,2025-03-05,0.1,23.0,49.0,6.4,14.6,1008.0,42.0,61.0,99.0,0.6,35.0,3.6
Pathum Thani,2025-03-06,0.1,-5.2,7.4,5.2,15.8,1009.9,40.0,59.0,99.0,1.6,34.9,1.5
Pathum Thani,2025-03-07,0.1,-7.3,8.3,6.4,8.7,1009.9,37.0,80.0,99.0,1.6,30.2,1.5
Pathum Thani,2025-03-08,0.1,22.0,65.0,3.5,10.3,1013.0,30.0,55.0,99.0,1.1,29.0,6.6
Pathum Thani,2025-03-09,0.1,-6.7,10.9,9.3,5.2,1013.0,40.0,82.0,0.7,1.1,26.3,1.0
Pathum Thani,2025-03-10,0.1,21.5,50.9,5.8,16.2,1014.0,53.0,99.0,0.7,1.6,33.0,1.5
Pathum Thani,2025-03-11,0.1,-5.2,7.2,7.0,19.8,1011.7,55.0,99.0,0.7,2.2,35.4,1.5
Pathum Thani,2025-03-12,0.1,-5.2,7.2,7.0,19.8,1011.7,55.0,99.0,0.7,2.2,35.4,1.5
Pathum Thani,2025-03-13,0.1,8.55,25.4,4.95,13.25,1007.55,47.0,67.0,0.7,1.35,36.1,1.75
Pathum Thani,2025-03-14,0.1,8.55,25.4,4.95,13.25,1007.55,47.0,67.0,0.7,1.35,36.1,1.75
Pathum Thani,2025-03-15,0.1,8.55,25.4,4.95,13.25,1007.55,47.0,67.0,0.7,1.35,36.1,1.75
Pathum Thani,2025-03-16,0.1,8.55,25.4,4.95,13.25,1007.55,47.0,67.0,0.7,1.35,36.1,1.75
Pathum Thani,2025-03-17,0.1,8.55,25.4,4.95,13.25,1007.55,47.0,67.0,0.7,1.35,36.1,1.75
Pathum Thani,2025-03-18,0.1,10.6,49.9,4.35,14.6,1009.25,52.0,81.0,99.0,1.6,31.2,2.5
Pathum Thani,2025-03-19,0.1,-4.2,8.9,3.5,13.8,1012.5,57.0,91.0,99.0,1.6,33.0,2.0
Pathum Thani,2025-03-20,0.1,16.4,40.3,4.7,15.4,1015.8,60.0,146.0,99.0,1.6,31.5,2.0
Pathum Thani,2025-03-21,0.1,15.0,45.0,8.1,14.6,1018.0,67.0,149.0,99.0,1.6,28.0,3.0
Pathum Thani,2025-03-22,0.1,15.0,45.0,8.1,14.6,1018.0,67.0,149.0,99.0,1.6,28.0,3.0
Pathum Thani,2025-03-23,0.1,6.7,22.8,5.8,23.85,1012.1,78.5,153.0,99.0,1.9,33.25,1.75
Pathum Thani,2025-03-24,0.1,21.7,41.3,8.1,28.8,1009.6,78.0,158.0,99.0,2.7,37.0,2.5
Pathum Thani,2025-03-25,0.1,-4.9,7.2,7.5,22.9,1006.2,62.0,132.0,99.0,1.6,36.0,2.0
Pathum Thani,2025-03-26,0.1,-5.5,7.4,7.5,17.8,1006.7,64.0,107.0,99.0,1.1,34.5,3.6
Pathum Thani,2025-03-27,0.1,-5.5,7.4,7.5,17.8,1006.7,64.0,107.0,99.0,1.1,34.5,3.6
Pathum Thani,2025-03-28,0.1,12.0,24.0,2.9,16.6,1007.0,64.0,131.0,99.0,1.6,35.0,2.5
Pathum Thani,2025-03-29,0.1,23.1,45.7,5.2,20.5,1006.5,58.0,107.0,99.0,1.6,36.7,1.5
Pathum Thani,2025-03-30,0.1,23.1,45.7,5.2,20.5,1006.5,58.0,107.0,99.0,1.6,36.7,1.5
Pathum Thani,2025-03-31,0.1,25.8,84.95,8.4,10.9,1010.15,43.5,81.5,0.7,1.35,28.6,0.75
Pathum Thani,2025-04-01,0.1,24.0,62.0,5.2,19.4,1011.0,55.0,106.0,0.7,1.1,32.0,2.5
Pathum Thani,2025-04-02,0.1,20.4,40.3,5.2,16.2,1010.3,58.0,90.0,99.2,1.6,36.0,1.5
Pathum Thani,2025-04-03,0.1,23.0,59.0,5.2,15.0,1013.0,42.0,48.0,99.2,1.6,32.0,3.6
Pathum Thani,2025-04-04,0.1,23.0,52.0,5.2,16.6,1012.0,37.0,40.0,99.2,1.1,34.0,2.0
Pathum Thani,2025-04-05,0.1,-5.0,7.3,3.5,14.2,1010.5,35.0,65.0,99.2,1.6,35.4,2.5
Pathum Thani,2025-04-06,0.1,-5.0,7.3,3.5,14.2,1010.5,35.0,65.0,99.2,1.6,35.4,2.5
Pathum Thani,2025-04-07,0.1,9.6,34.95,3.8,11.9,1008.75,34.5,59.5,99.2,1.6,33.2,2.25
Pathum Thani,2025-04-08,0.1,24.7,55.0,2.4,15.4,1010.7,50.0,78.0,0.2,1.1,35.1,1.5
Pathum Thani,2025-04-09,0.1,24.0,53.0,3.5,13.8,1011.0,42.0,66.0,0.2,1.6,35.0,2.5
Pathum Thani,2025-04-10,0.1,-6.2,8.3,6.4,9.5,1009.2,30.0,39.0,0.2,1.1,31.6,1.0
Pathum Thani,2025-04-11,0.1,-6.0,7.8,7.0,19.8,1005.5,49.0,97.0,0.6,2.2,33.0,0.5
Phayao,2025-02-19,0.1,8.35,39.75,6.4,13.1,966.05,77.0,106.5,0.2,,28.85,2.75
Phayao,2025-02-20,0.1,8.35,39.75,6.4,13.1,966.05,77.0,106.5,0.2,,28.85,2.75
Phayao,2025-02-21,0.1,-8.2,12.1,6.4,13.1,965.7,77.0,116.0,0.2,,22.5,1.0
Phayao,2025-02-22,0.1,-7.599999999999999,67.56666666666666,6.400000000000001,13.1,976.8,77.0,99.33333333333331,0.3333333333333333,,22.666666666666668,1.3666666666666665
Phayao,2025-02-23,0.1,7.0,37.9,6.4,13.1,968.9,77.0,98.5,49.9,,27.1,1.5
Phayao,2025-02-24,0.1,-6.8,85.0,6.4,13.1,985.6,77.0,64.0,99.2,,25.1,0.5
Phayao,2025-02-25,0.1,-6.5,12.1,6.4,13.1,973.9,77.0,62.0,1.8,,24.7,1.0
Phayao,2025-02-26,0.1,-8.0,43.75,6.4,13.1,978.25,77.0,40.5,1.8,,23.8,1.5
Phayao,2025-02-27,0.1,-8.0,68.7,6.4,13.1,981.7,77.0,53.0,1.8,,28.7,0.4
Phayao,2025-02-28,0.1,-6.4,10.3,6.4,13.1,968.5,77.0,69.0,2.2,,27.5,1.5
Phayao,2025-03-01,0.1,7.6,33.3,6.4,13.1,963.85,77.0,77.0,2.0,,31.0,1.0
Phayao,2025-03-02,0.1,-5.0,9.5,6.4,13.1,964.7,77.0,88.0,1.8,,30.8,1.0
Phayao,2025-03-03,0.1,-5.0,53.3,6.4,13.1,976.6,77.0,99.0,1.8,,29.8,1.5
Phayao,2025-03-04,0.1,-5.3,11.9,6.4,13.1,964.2,77.0,127.0,1.8,,26.6,2.5
Phayao,2025-03-05,0.1,-5.3,49.0,6.4,13.1,975.5,77.0,168.0,1.8,,29.1,0.5
Phayao,2025-03-06,0.1,-4.8,10.9,6.4,13.1,965.2,77.0,172.0,1.8,,28.7,1.5
Phayao,2025-03-07,0.1,-4.8,48.6,6.4,13.1,977.3,77.0,161.0,1.8,,30.1,0.3
Phayao,2025-03-08,0.1,-6.5,10.8,6.4,13.1,966.7,77.0,119.0,1.8,,26.6,2.5
Phayao,2025-03-09,0.1,19.0,91.7,6.4,13.1,968.5,77.0,131.0,1.8,,22.6,2.0
Phayao,2025-03-10,0.1,20.4,65.3,6.4,13.1,970.4,77.0,99.0,1.8,,27.5,2.5
Phayao,2025-03-11,0.1,-4.2,8.7,6.4,13.1,966.0,77.0,118.0,1.8,,33.5,2.0
Phayao,2025-03-12,0.1,-4.2,8.7,6.4,13.1,966.0,77.0,118.0,1.8,,33.5,2.0
Phayao,2025-03-13,0.1,-4.550000000000001,23.0,6.4,13.1,967.95,77.0,102.5,1.8,,33.5,1.85
Phayao,2025-03-14,0.1,-4.550000000000001,23.0,6.4,13.1,967.95,77.0,102.5,1.8,,33.5,1.85
Phayao,2025-03-15,0.1,-4.550000000000001,23.0,6.4,13.1,967.95,77.0,102.5,1.8,,33.5,1.85
Phayao,2025-03-16,0.1,-4.550000000000001,23.0,6.4,13.1,967.95,77.0,102.5,1.8,,33.5,1.85
Phayao,2025-03-17,0.1,-4.550000000000001,23.0,6.4,13.1,967.95,77.0,102.5,1.8,,33.5,1.85
Phayao,2025-03-18,0.1,8.15,49.25,6.4,13.1,962.5,77.0,141.0,1.8,,28.1,2.0
Phayao,2025-03-19,0.1,-8.0,16.1,6.4,13.1,972.2,77.0,29.0,1.8,,18.2,7.2
Phayao,2025-03-20,0.1,12.9,54.6,6.4,13.1,972.6,77.0,70.0,1.8,,22.5,1.5
Phayao,2025-03-21,0.1,12.9,64.5,6.4,13.1,985.8,77.0,91.0,1.8,,26.3,0.2
Phayao,2025-03-22,0.1,12.9,64.5,6.4,13.1,985.8,77.0,91.0,1.8,,26.3,0.2
Phayao,2025-03-23,0.1,-5.5,37.25,6.4,13.1,973.35,77.0,168.0,1.8,,29.35,1.1
Phayao,2025-03-24,0.1,18.7,40.5,6.4,13.1,964.6,77.0,174.0,0.2,,34.0,1.5
Phayao,2025-03-25,0.1,-5.1,9.5,6.4,13.1,961.9,77.0,171.0,0.2,,30.7,3.0
Phayao,2025-03-26,0.1,-4.0,9.5,6.4,13.1,961.2,77.0,166.0,0.2,,32.2,1.0
Phayao,2025-03-27,0.1,-4.2,10.5,6.4,13.1,960.4,77.0,172.0,0.2,,30.2,4.1
Phayao,2025-03-28,0.1,-4.2,33.0,6.4,13.1,972.9,77.0,179.0,0.2,,35.5,0.1
Phayao,2025-03-29,0.1,17.4,36.3,6.4,13.1,961.9,77.0,183.0,0.2,,34.5,3.6
Phayao,2025-03-30,0.1,17.4,36.3,6.4,13.1,961.9,77.0,183.0,0.2,,34.5,3.6
Phayao,2025-03-31,0.1,20.950000000000003,55.150000000000006,6.4,13.1,962.85,77.0,157.5,0.2,,31.0,3.05
Phayao,2025-04-01,0.1,20.8,65.5,6.4,13.1,977.1,77.0,155.0,0.2,,32.2,0.1
Phayao,2025-04-02,0.1,20.6,45.6,6.4,13.1,964.9,77.0,145.0,0.2,,34.0,1.5
Phayao,2025-04-03,0.1,20.6,64.5,6.4,13.1,979.7,77.0,137.0,0.2,,30.5,0.3
Phayao,2025-04-04,0.1,20.6,54.0,6.4,13.1,977.3,77.0,154.0,0.2,,35.0,0.1
Phayao,2025-04-05,0.1,-4.8,8.3,6.4,13.1,964.4,77.0,163.0,0.2,,33.4,1.5
Phayao,2025-04-06,0.1,-4.8,8.3,6.4,13.1,964.4,77.0,163.0,0.2,,33.4,1.5
Phayao,2025-04-07,0.1,-4.8,73.5,6.4,13.1,977.8,77.0,123.0,0.2,,28.700000000000003,0.1
Phayao,2025-04-08,0.1,19.8,46.4,6.4,13.1,966.4,77.0,82.0,99.0,,32.8,4.1
Phayao,2025-04-09,0.1,19.8,40.5,6.4,13.1,977.9,77.0,112.0,99.0,,35.1,0.5
Phayao,2025-04-10,0.1,19.8,37.5,6.4,13.1,974.8,77.0,114.0,99.0,,35.8,0.5
Phayao,2025-04-11,0.1,19.8,50.5,6.4,13.1,973.6,77.0,133.0,99.0,,34.1,0.5
Phitsanulok,2025-02-19,0.1,8.65,41.65,4.7,16.4,1006.05,62.0,143.5,3.6,0.6,30.200000000000003,1.5
Phitsanulok,2025-02-20,0.1,8.65,41.65,4.7,16.4,1006.05,62.0,143.5,3.6,0.6,30.200000000000003,1.5
Phitsanulok,2025-02-21,0.1,-8.9,9.1,6.4,10.7,1005.9,77.0,160.0,3.6,0.6,26.4,1.0
Phitsanulok,2025-02-22,0.1,7.45,43.25,4.65,10.7,1010.5,63.5,132.0,3.6,0.6,27.8,1.25
Phitsanulok,2025-02-23,0.1,9.55,44.2,6.4,13.85,1007.5,49.0,93.0,3.6,0.6,30.25,1.5
Phitsanulok,2025-02-24,0.1,17.0,45.0,1.8,13.1,1018.0,15.0,32.0,3.6,0.6,30.0,1.5
Phitsanulok,2025-02-25,0.1,21.7,95.2,4.7,7.1,1014.1,13.0,35.0,0.1,0.6,22.6,2.5
Phitsanulok,2025-02-26,0.1,20.9,85.0,2.1,6.949999999999999,1016.2,17.5,33.0,99.6,0.6,23.55,0.75
Phitsanulok,2025-02-27,0.1,17.0,40.0,2.4,10.7,1014.0,17.0,28.0,99.6,0.6,32.0,1.5
Phitsanulok,2025-02-28,0.1,-6.1,8.0,2.9,20.9,1007.3,35.0,66.0,2.4,0.6,32.4,1.0
Phitsanulok,2025-03-01,0.1,-8.0,8.05,9.85,13.8,1004.8,52.0,99.0,2.4,0.6,29.75,1.75
Phitsanulok,2025-03-02,0.1,-7.4,7.6,1.8,15.4,1003.3,39.0,83.0,2.4,0.6,31.5,1.0
Phitsanulok,2025-03-03,0.1,24.0,56.0,2.4,17.4,1000.9,40.0,82.0,0.2,0.6,34.0,3.0
Phitsanulok,2025-03-04,0.1,-7.7,7.7,2.4,13.4,1003.5,36.0,76.0,2.4,0.6,31.0,4.1
Phitsanulok,2025-03-05,0.1,23.0,55.0,3.5,11.1,1008.0,52.0,95.0,2.4,1.1,33.0,2.0
Phitsanulok,2025-03-06,0.1,-7.5,7.4,2.9,16.6,1004.5,51.0,101.0,2.4,0.6,31.9,3.6
Phitsanulok,2025-03-07,0.1,-6.2,7.7,3.5,21.7,1004.4,54.0,111.0,2.4,1.1,32.9,4.1
Phitsanulok,2025-03-08,0.1,-8.7,10.3,2.9,10.3,1008.7,25.0,66.0,2.4,0.6,24.6,1.0
Phitsanulok,2025-03-09,0.1,22.2,97.0,4.7,5.6,1008.4,50.0,86.0,2.4,0.6,23.3,1.0
Phitsanulok,2025-03-10,0.1,22.2,61.6,3.5,16.6,1009.7,33.0,71.0,2.4,0.6,30.4,1.0
Phitsanulok,2025-03-11,0.1,-4.4,7.9,2.9,23.7,1007.6,44.0,96.0,0.9,0.6,35.0,1.0
Phitsanulok,2025-03-12,0.1,-5.8,7.3,2.4,22.5,1004.7,48.0,100.0,0.9,0.6,34.4,2.0
Phitsanulok,2025-03-13,0.1,-7.1,7.7,1.8,15.0,1004.9,29.0,68.0,0.9,0.6,31.7,2.5
Phitsanulok,2025-03-14,0.1,-7.1,7.7,1.8,15.0,1004.9,29.0,68.0,0.9,0.6,31.7,2.5
Phitsanulok,2025-03-15,0.1,-7.1,7.7,1.8,15.0,1004.9,29.0,68.0,0.9,0.6,31.7,2.5
Phitsanulok,2025-03-16,0.1,23.4,84.1,3.5,8.3,1003.3,43.0,85.0,0.9,0.6,25.6,2.0
Phitsanulok,2025-03-17,0.1,23.4,84.1,3.5,8.3,1003.3,43.0,85.0,0.9,0.6,25.6,2.0
Phitsanulok,2025-03-18,0.1,8.5,44.65,3.25,19.95,1004.5,47.5,91.0,0.9,0.6,30.4,2.3
Phitsanulok,2025-03-19,0.1,-4.8,9.4,3.5,21.7,1010.0,53.0,108.0,0.9,0.6,31.2,2.0
Phitsanulok,2025-03-20,0.1,-4.7,10.7,3.5,19.0,1014.5,67.0,156.0,0.9,0.6,29.1,1.5
Phitsanulok,2025-03-21,0.1,-4.0,10.1,2.9,22.1,1014.1,65.0,154.0,0.9,0.6,31.1,2.0
Phitsanulok,2025-03-22,0.1,-4.0,10.1,2.9,22.1,1014.1,65.0,154.0,0.9,0.6,31.1,2.0
Phitsanulok,2025-03-23,0.1,-3.9,9.45,3.8,27.200000000000003,1007.75,79.5,164.0,0.9,1.1,32.45,1.25
Phitsanulok,2025-03-24,0.1,16.6,32.1,3.5,30.8,1004.6,80.0,165.0,0.9,1.1,35.8,2.0
Phitsanulok,2025-03-25,0.1,-5.6,8.1,2.9,19.8,1002.9,70.0,156.0,0.9,1.6,32.8,1.0
Phitsanulok,2025-03-26,0.1,-6.2,7.6,1.8,17.4,1002.2,59.0,137.0,0.9,1.1,33.1,1.0
Phitsanulok,2025-03-27,0.1,-5.6,7.7,2.4,17.8,1001.4,59.0,135.0,0.9,2.2,33.7,1.0
Phitsanulok,2025-03-28,0.1,21.2,79.5,2.9,22.1,1001.2,63.0,151.0,0.9,3.2,25.0,0.5
Phitsanulok,2025-03-29,0.1,21.5,42.2,2.4,23.3,1002.0,67.0,153.0,0.9,3.2,36.4,2.0
Phitsanulok,2025-03-30,0.1,21.5,42.2,2.4,23.3,1002.0,67.0,153.0,0.9,3.2,36.4,2.0
Phitsanulok,2025-03-31,0.1,8.55,33.8,3.25,19.15,1004.7,50.0,99.5,0.9,3.2,32.25,1.25
Phitsanulok,2025-04-01,0.1,21.0,49.0,2.4,17.8,1011.0,40.0,83.0,0.9,2.7,33.0,1.5
Phitsanulok,2025-04-02,0.1,22.3,47.3,2.4,25.3,1005.4,48.0,95.0,0.9,3.2,35.2,2.0
Phitsanulok,2025-04-03,0.1,-4.6,8.1,2.9,24.5,1008.7,61.0,138.0,0.9,0.6,34.2,3.0
Phitsanulok,2025-04-04,0.1,-6.0,7.3,2.4,25.7,1006.0,60.0,135.0,0.9,0.6,34.2,4.6
Phitsanulok,2025-04-05,0.1,-5.5,7.6,2.4,17.4,1006.0,40.0,78.0,0.9,0.6,34.0,1.0
Phitsanulok,2025-04-06,0.1,-5.5,7.6,2.4,17.4,1006.0,40.0,78.0,0.9,0.6,34.0,1.0
Phitsanulok,2025-04-07,0.1,-4.7,7.300000000000001,1.8,21.9,1003.6,39.0,77.0,0.9,0.6,35.85,2.0
Phitsanulok,2025-04-08,0.1,23.4,47.1,3.5,27.6,1005.2,49.0,98.0,0.9,0.6,36.5,2.0
Phitsanulok,2025-04-09,0.1,24.8,64.7,2.4,20.9,1006.9,52.0,112.0,0.9,0.6,32.3,1.5
Phitsanulok,2025-04-10,0.1,-5.5,7.9,1.8,22.9,1004.4,35.0,77.0,0.9,0.6,33.4,1.5
Phitsanulok,2025-04-11,0.1,-5.7,7.7,1.8,23.3,1002.8,49.0,108.0,0.9,0.6,33.6,2.0
Prachuap Khiri Khan,2025-02-19,,8.2,37.15,,,1011.3,9.7,32.3,99.2,,30.1,2.55
Prachuap Khiri Khan,2025-02-20,,8.2,37.15,,,1011.3,9.7,32.3,99.2,,30.1,2.55
Prachuap Khiri Khan,2025-02-21,,-7.9,11.9,,,1011.4,23.5,73.0,99.2,,23.2,1.0
Prachuap Khiri Khan,2025-02-22,,2.7999999999999994,35.93333333333333,,,1012.5333333333332,21.666666666666668,63.96666666666667,99.2,,25.666666666666668,1.0
Prachuap Khiri Khan,2025-02-23,,8.950000000000001,47.3,,,1012.9,22.25,69.0,49.8,,27.3,1.75
Prachuap Khiri Khan,2025-02-24,,-8.5,12.1,,,1016.0,12.7,44.1,0.1,,22.2,2.0
Prachuap Khiri Khan,2025-02-25,,21.2,95.2,,,1005.7,29.6,87.0,0.1,,22.5,2.0
Prachuap Khiri Khan,2025-02-26,,-7.15,11.55,,,1010.35,24.4,77.0,0.55,,24.700000000000003,2.5
Prachuap Khiri Khan,2025-02-27,,-6.0,10.2,,,1013.7,37.0,99.0,0.3,,28.2,2.0
Prachuap Khiri Khan,2025-02-28,,-4.8,8.8,,,1001.9,19.8,63.0,0.8,,32.4,1.5
Prachuap Khiri Khan,2025-03-01,,-6.45,8.95,,,999.75,17.4,56.4,0.8,,30.0,2.8
Prachuap Khiri Khan,2025-03-02,,-4.8,8.7,,,998.5,19.6,61.0,0.8,,32.7,2.5
Prachuap Khiri Khan,2025-03-03,,-4.7,8.0,,,997.7,22.8,70.0,0.8,,34.2,3.6
Prachuap Khiri Khan,2025-03-04,,24.2,67.6,,,998.0,21.9,69.0,0.8,,30.9,1.5
Prachuap Khiri Khan,2025-03-05,,22.9,63.9,,,1009.2,10.6,36.1,0.8,,30.5,1.0
Prachuap Khiri Khan,2025-03-06,,-5.9,8.2,,,999.2,17.9,59.0,0.8,,32.2,2.5
Prachuap Khiri Khan,2025-03-07,,-7.0,8.9,,,1009.9,12.3,42.0,0.8,,29.3,2.0
Prachuap Khiri Khan,2025-03-08,,-7.4,10.3,,,1011.5,3.1,6.3,0.9,,26.2,1.5
Prachuap Khiri Khan,2025-03-09,,-7.4,10.3,,,1011.5,3.1,6.3,0.9,,26.2,1.5
Prachuap Khiri Khan,2025-03-10,,23.05,68.85,,,1012.1,37.5,98.5,0.1,,29.4,2.0
Prachuap Khiri Khan,2025-03-11,,-6.4,9.8,,,1012.5,27.7,83.0,0.1,,28.5,2.0
Prachuap Khiri Khan,2025-03-12,,-6.4,9.8,,,1012.5,27.7,83.0,0.1,,28.5,2.0
Prachuap Khiri Khan,2025-03-13,,7.899999999999999,35.15,,,1002.9,14.9,49.15,51.55,,30.8,5.35
Prachuap Khiri Khan,2025-03-14,,7.899999999999999,35.15,,,1002.9,14.9,49.15,51.55,,30.8,5.35
Prachuap Khiri Khan,2025-03-15,,7.899999999999999,35.15,,,1002.9,14.9,49.15,51.55,,30.8,5.35
Prachuap Khiri Khan,2025-03-16,,7.899999999999999,35.15,,,1002.9,14.9,49.15,51.55,,30.8,5.35
Prachuap Khiri Khan,2025-03-17,,7.899999999999999,35.15,,,1002.9,14.9,49.15,51.55,,30.8,5.35
Prachuap Khiri Khan,2025-03-18,,8.149999999999999,52.95,,,1004.6,14.3,47.45,50.0,,26.95,3.3
Prachuap Khiri Khan,2025-03-19,,-5.3,9.0,,,1002.4,33.7,94.0,0.1,,31.3,6.1
Prachuap Khiri Khan,2025-03-20,,-5.7,11.0,,,1006.2,55.0,126.0,0.1,,27.3,3.6
Prachuap Khiri Khan,2025-03-21,,-4.6,11.4,,,1016.2,53.0,122.0,0.1,,28.2,2.5
Prachuap Khiri Khan,2025-03-22,,-4.6,11.4,,,1016.2,53.0,122.0,0.1,,28.2,2.5
Prachuap Khiri Khan,2025-03-23,,-4.6,10.75,,,1011.7,55.5,129.5,0.1,,29.200000000000003,1.75
Prachuap Khiri Khan,2025-03-24,,25.3,64.1,,,1009.9,62.0,153.0,0.1,,33.0,5.6
Prachuap Khiri Khan,2025-03-25,,-4.8,8.3,,,996.7,57.0,133.0,0.1,,33.5,6.1
Prachuap Khiri Khan,2025-03-26,,-4.4,8.5,,,996.2,55.0,127.0,0.1,,33.5,3.6
Prachuap Khiri Khan,2025-03-27,,-4.4,8.5,,,996.2,55.0,127.0,0.1,,33.5,3.6
Prachuap Khiri Khan,2025-03-28,,20.7,71.8,,,1006.0,43.0,107.0,0.1,,26.2,2.0
Prachuap Khiri Khan,2025-03-29,,-5.4,9.1,,,1007.7,44.3,109.0,0.1,,31.1,2.0
Prachuap Khiri Khan,2025-03-30,,-5.4,9.1,,,1007.7,44.3,109.0,0.1,,31.1,2.0
Prachuap Khiri Khan,2025-03-31,,9.05,42.25,,,1009.3,31.85,89.0,0.1,,28.8,1.75
Prachuap Khiri Khan,2025-04-01,,-6.7,9.2,,,1010.7,9.0,30.4,0.4,,29.2,1.0
Prachuap Khiri Khan,2025-04-02,,23.4,82.6,,,1001.4,1.2,3.4,0.2,,22.7,3.0
Prachuap Khiri Khan,2025-04-03,,-8.0,9.5,,,1012.2,7.9,26.3,2.8,,26.8,2.0
Prachuap Khiri Khan,2025-04-04,,-7.7,9.5,,,1012.2,6.9,22.2,2.8,,27.3,1.5
Prachuap Khiri Khan,2025-04-05,,-7.0,9.2,,,1011.5,10.1,32.0,0.9,,28.7,1.5
Prachuap Khiri Khan,2025-04-06,,-7.0,9.2,,,1011.5,10.1,32.0,0.9,,28.7,1.5
Prachuap Khiri Khan,2025-04-07,,-6.75,9.9,,,1009.95,13.85,46.05,0.9,,27.75,2.25
